USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  40356 23164 ?        Ss   Jan25   0:13 /usr/lib/systemd/systemd --switched-root --system --deserialize=55 rhgb
isaac     279807  0.0  0.2 2583268 74036 ?       Sl   20:32   0:00 /app/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:44905 -prefMapHandle 1:286724 -jsInitHandle 2:223968 -parentBuildID 20260116091309 -sandboxReporter 3 -ipcHandle 4 -initialChannelId {8691b0d9-9e1f-46e1-82ad-6ea1b4016c77} -parentPid 2 -crashReporter 5 -crashHelper 6 -greomni /app/lib/firefox/omni.ja -appomni /app/lib/firefox/browser/omni.ja -appDir /app/lib/firefox/browser 92 tab
root      280051  0.0  0.0      0     0 ?        I    20:32   0:00 [kworker/8:1]
root      280348  0.0  0.0      0     0 ?        I    20:33   0:00 [kworker/4:2-events]
root      281348  0.0  0.0      0     0 ?        I    20:37   0:00 [kworker/2:0-events]
root      281967  0.1  0.0      0     0 ?        I    20:39   0:01 [kworker/u64:0-btrfs-endio-write]
isaac     282373  0.0  0.0 234936  2488 ?        Ss   20:39   0:00 /usr/bin/conmon --api-version 1 -c d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554 -u d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554 -r /usr/bin/crun -b /var/home/isaac/.local/share/containers/storage/overlay-containers/d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554/userdata -p /run/user/1000/containers/overlay-containers/d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554/userdata/pidfile -n itgmania-android-build --exit-dir /run/user/1000/libpod/tmp/exits --persist-dir /run/user/1000/libpod/tmp/persist/d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554 --full-attach -s -l journald --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/run/user/1000/containers/overlay-containers/d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554/userdata/oci-log --conmon-pidfile /run/user/1000/containers/overlay-containers/d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554/userdata/conmon.pid --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /var/home/isaac/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /var/home/isaac/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg d332c689b32dcc7a9172b50677c102eb52be139605f7f28844844f26e972d554
524288    282375  0.0  0.0   3020  2028 ?        Ss   20:39   0:00 /bin/sh /usr/bin/entrypoint --verbose --name isaac --user 1000 --group 1000 --home /home/isaac/Downloads/Lets make a simple android game/.android-home --init 0 --nvidia 0 --pre-init-hooks  --additional-packages  curl wget unzip git openjdk-17-jdk-headless cmake ninja-build build-essential --
root      282729  0.0  0.0      0     0 ?        I<   20:39   0:00 [kworker/u65:0-ttm]
root      282731  0.0  0.0      0     0 ?        I<   20:39   0:00 [kworker/u65:6-ttm]
root      282732  0.0  0.0      0     0 ?        I<   20:39   0:00 [kworker/u65:7-ttm]
root      282734  0.0  0.0      0     0 ?        I<   20:39   0:00 [kworker/u65:11-ttm]
root      282747  0.0  0.0      0     0 ?        I    20:39   0:00 [kworker/4:1-events]
root      283494  0.1  0.0      0     0 ?        I    20:40   0:01 [kworker/u64:10-btrfs-endio-write]
root      293514  0.0  0.0      0     0 ?        I    20:45   0:00 [kworker/10:2-mm_percpu_wq]
root      293765  0.0  0.0      0     0 ?        I    20:45   0:00 [kworker/0:3-events]
root      294574  0.0  0.0      0     0 ?        I    20:47   0:00 [kworker/2:2-events]
root      294887  0.1  0.0      0     0 ?        I    20:48   0:00 [kworker/u64:2-flush-btrfs-1]
root      294973  0.0  0.0      0     0 ?        I    20:48   0:00 [kworker/3:0-events]
root      295531  0.0  0.0      0     0 ?        I    20:50   0:00 [kworker/u64:5-flush-btrfs-1]
root      295534  0.0  0.0      0     0 ?        I<   20:50   0:00 [kworker/u65:1-ttm]
root      295560  0.0  0.0  17172  7980 ?        S    20:50   0:00 systemd-userwork: waiting...
root      295561  0.0  0.0  16900  7932 ?        S    20:50   0:00 systemd-nsresourcework: waiting...
root      296129  0.0  0.0      0     0 ?        I    20:51   0:00 [kworker/0:1-events]
root      296154  0.0  0.0      0     0 ?        I    20:51   0:00 [kworker/10:0]
root      296561  0.0  0.0      0     0 ?        I    20:52   0:00 [kworker/4:0]
root      296632  0.0  0.0  17172  7832 ?        S    20:52   0:00 systemd-userwork: waiting...
root      296885  0.0  0.0      0     0 ?        I<   20:52   0:00 [kworker/u65:2-ttm]
root      296977  0.0  0.0      0     0 ?        I    20:53   0:00 [kworker/2:1-events]
root      297114  0.0  0.0  17028  7312 ?        S    20:53   0:00 systemd-userwork: waiting...
root      297115  0.0  0.0  16692  7336 ?        S    20:53   0:00 systemd-nsresourcework: waiting...
root      297188  0.0  0.0  16692  7680 ?        S    20:53   0:00 systemd-nsresourcework: waiting...
root      297321  0.0  0.0  16692  7100 ?        S    20:53   0:00 systemd-nsresourcework: waiting...
root      297322  0.0  0.0  16692  7236 ?        S    20:53   0:00 systemd-nsresourcework: waiting...
root      297440  0.0  0.0      0     0 ?        I<   20:54   0:00 [kworker/u65:3]
524288    297532  0.0  0.0   2800  1684 ?        S    20:54   0:00 sleep 15
isaac     297561  200  0.0 235544  5540 pts/3    R+   20:54   0:00 ps aux
